year,round,lap,driver_id,lap_time,gap_to_leader
2021,4,4,george_russell,1:26.223,23.954
2021,4,4,nicholas_latifi,1:26.338,24.860
2021,4,4,nikita_mazepin,1:26.368,25.604
2021,4,5,max_verstappen,1:23.206,0.0
2021,4,5,lewis_hamilton,1:23.118,1.565
2021,4,5,charles_leclerc,1:24.269,7.844
2021,4,5,valtteri_bottas,1:24.784,9.106
2021,4,5,daniel_ricciardo,1:24.411,10.623
2021,4,5,sergio_perez,1:24.067,11.350
2021,4,5,esteban_ocon,1:24.449,13.533
2021,4,5,carlos_sainz,1:24.759,14.890
2021,4,5,lando_norris,1:24.950,16.684
2021,4,5,fernando_alonso,1:25.177,18.093
2021,4,5,lance_stroll,1:25.044,19.027
2021,4,5,sebastian_vettel,1:25.201,19.997
2021,4,5,pierre_gasly,1:25.250,20.714
2021,4,5,kimi_raikkonen,1:25.363,22.068
2021,4,5,antonio_giovinazzi,1:25.571,23.229
2021,4,5,yuki_tsunoda,1:24.825,24.615
2021,4,5,mick_schumacher,1:27.216,26.520
2021,4,5,george_russell,1:26.348,27.096
2021,4,5,nicholas_latifi,1:26.276,27.930
2021,4,5,nikita_mazepin,1:26.945,29.343
2021,4,6,max_verstappen,1:23.227,0.0
2021,4,6,lewis_hamilton,1:23.062,1.400
2021,4,6,charles_leclerc,1:24.195,8.812
2021,4,6,valtteri_bottas,1:23.802,9.681
2021,4,6,daniel_ricciardo,1:24.468,11.864
2021,4,6,sergio_perez,1:24.544,12.667
2021,4,6,esteban_ocon,1:24.906,15.212
2021,4,6,carlos_sainz,1:24.896,16.559
2021,4,6,lando_norris,1:25.130,18.587
2021,4,6,fernando_alonso,1:25.115,19.981
2021,4,6,lance_stroll,1:25.139,20.939
2021,4,6,sebastian_vettel,1:25.152,21.922
2021,4,6,pierre_gasly,1:25.194,22.681
2021,4,6,kimi_raikkonen,1:25.421,24.262
2021,4,6,antonio_giovinazzi,1:25.437,25.439
2021,4,6,yuki_tsunoda,1:25.148,26.536
2021,4,6,mick_schumacher,1:26.032,29.325
2021,4,6,george_russell,1:26.158,30.027
2021,4,6,nicholas_latifi,1:26.574,31.277
2021,4,6,nikita_mazepin,1:26.904,33.020
2021,4,7,max_verstappen,1:23.090,0.0
2021,4,7,lewis_hamilton,1:23.261,1.571
2021,4,7,charles_leclerc,1:24.062,9.784
2021,4,7,valtteri_bottas,1:23.896,10.487
2021,4,7,daniel_ricciardo,1:24.212,12.986
2021,4,7,sergio_perez,1:24.305,13.882
2021,4,7,esteban_ocon,1:24.617,16.739
2021,4,7,carlos_sainz,1:24.460,17.929
2021,4,7,lando_norris,1:24.853,20.350
2021,4,7,fernando_alonso,1:24.966,21.857
2021,4,7,lance_stroll,1:25.112,22.961
2021,4,7,sebastian_vettel,1:25.047,23.879
2021,4,7,pierre_gasly,1:25.027,24.618
2021,4,7,kimi_raikkonen,1:25.434,26.606
2021,4,7,antonio_giovinazzi,1:25.294,27.643
2021,4,7,mick_schumacher,1:26.324,32.559
2021,4,7,george_russell,1:26.109,33.046
2021,4,7,nicholas_latifi,1:26.037,34.224
2021,4,7,nikita_mazepin,1:26.460,36.390
2021,4,8,max_verstappen,1:25.483,0.0
2021,4,8,lewis_hamilton,1:29.253,5.341
2021,4,8,charles_leclerc,1:31.332,15.633
2021,4,8,valtteri_bottas,1:32.075,17.079
2021,4,8,daniel_ricciardo,1:32.522,20.025
2021,4,8,sergio_perez,1:33.466,21.865
2021,4,8,esteban_ocon,1:33.985,25.241
2021,4,8,carlos_sainz,1:34.859,27.305
2021,4,8,lando_norris,1:34.755,29.622
2021,4,8,fernando_alonso,1:34.310,30.684
2021,4,8,lance_stroll,1:35.339,32.817
2021,4,8,sebastian_vettel,1:34.995,33.391
2021,4,8,pierre_gasly,1:34.747,33.882
2021,4,8,kimi_raikkonen,1:35.413,36.536
2021,4,8,antonio_giovinazzi,1:38.019,PIT
2021,4,8,george_russell,1:38.318,45.881
2021,4,8,mick_schumacher,1:40.855,47.931
2021,4,8,nicholas_latifi,1:40.465,49.206
2021,4,8,nikita_mazepin,1:41.651,52.558
2021,4,9,max_verstappen,2:14.880,0.0
2021,4,9,lewis_hamilton,2:11.611,2.072
2021,4,9,charles_leclerc,2:02.691,3.444
2021,4,9,valtteri_bottas,2:02.218,4.417
2021,4,9,daniel_ricciardo,2:00.615,5.760
2021,4,9,sergio_perez,1:59.695,6.680
2021,4,9,esteban_ocon,1:57.570,7.931
2021,4,9,carlos_sainz,1:57.331,9.756
2021,4,9,lando_norris,1:57.441,12.183
2021,4,9,fernando_alonso,1:57.266,13.070
2021,4,9,lance_stroll,1:56.562,14.499
2021,4,9,sebastian_vettel,1:56.652,15.163
2021,4,9,pierre_gasly,1:57.318,16.320
2021,4,9,kimi_raikkonen,1:56.450,18.106
2021,4,9,george_russell,1:54.735,PIT
2021,4,9,mick_schumacher,1:52.822,25.873
2021,4,9,nikita_mazepin,1:51.289,28.967
2021,4,9,nicholas_latifi,1:54.725,PIT
2021,4,9,antonio_giovinazzi,2:40.997,66.296
2021,4,10,max_verstappen,2:19.896,0.0
2021,4,10,lewis_hamilton,2:18.416,0.592
2021,4,10,charles_leclerc,2:17.414,0.962
2021,4,10,valtteri_bottas,2:16.909,1.430
2021,4,10,daniel_ricciardo,2:16.222,2.086
2021,4,10,sergio_perez,2:16.144,2.928
2021,4,10,esteban_ocon,2:15.246,3.281
2021,4,10,carlos_sainz,2:13.662,3.522
2021,4,10,lando_norris,2:11.688,3.975
2021,4,10,fernando_alonso,2:11.431,4.605
2021,4,10,lance_stroll,2:10.488,5.091
2021,4,10,sebastian_vettel,2:10.428,5.695
2021,4,10,pierre_gasly,2:09.701,6.125
2021,4,10,kimi_raikkonen,2:08.604,6.814
2021,4,10,mick_schumacher,2:01.225,7.202
2021,4,10,nikita_mazepin,1:58.697,7.768
2021,4,10,george_russell,2:02.194,8.034
2021,4,10,nicholas_latifi,1:59.384,8.539
2021,4,10,antonio_giovinazzi,1:34.073,20.473
2021,4,11,max_verstappen,1:23.251,0.0
2021,4,11,lewis_hamilton,1:23.608,0.949
2021,4,11,charles_leclerc,1:24.637,2.348
2021,4,11,valtteri_bottas,1:25.078,3.257
2021,4,11,daniel_ricciardo,1:25.621,4.456
2021,4,11,sergio_perez,1:25.649,5.326
2021,4,11,esteban_ocon,1:26.308,6.338
2021,4,11,carlos_sainz,1:26.753,7.024
2021,4,11,lando_norris,1:27.143,7.867
2021,4,11,lance_stroll,1:26.810,8.650
2021,4,11,fernando_alonso,1:28.119,9.473
2021,4,11,sebastian_vettel,1:27.601,10.045
2021,4,11,pierre_gasly,1:27.610,10.484
2021,4,11,kimi_raikkonen,1:27.580,11.143
2021,4,11,mick_schumacher,1:27.945,11.896
2021,4,11,george_russell,1:27.634,12.417
2021,4,11,nicholas_latifi,1:27.806,13.094
2021,4,11,nikita_mazepin,1:29.483,14.000
2021,4,11,antonio_giovinazzi,1:24.691,21.913
2021,4,12,max_verstappen,1:23.297,0.0
2021,4,12,lewis_hamilton,1:23.415,1.067
2021,4,12,charles_leclerc,1:24.059,3.110
2021,4,12,valtteri_bottas,1:24.108,4.068
2021,4,12,daniel_ricciardo,1:24.598,5.757
2021,4,12,sergio_perez,1:24.816,6.845
2021,4,12,esteban_ocon,1:25.262,8.303
2021,4,12,carlos_sainz,1:25.296,9.023
2021,4,12,lando_norris,1:25.919,10.489
2021,4,12,lance_stroll,1:26.059,11.412
2021,4,12,fernando_alonso,1:26.158,12.334
2021,4,12,sebastian_vettel,1:26.475,13.223
2021,4,12,pierre_gasly,1:26.572,13.759
2021,4,12,kimi_raikkonen,1:26.762,14.608
2021,4,12,george_russell,1:26.442,15.562
2021,4,12,mick_schumacher,1:28.065,16.664
2021,4,12,nicholas_latifi,1:27.480,17.277
2021,4,12,nikita_mazepin,1:27.754,18.457
2021,4,12,antonio_giovinazzi,1:24.854,23.470
2021,4,13,max_verstappen,1:23.009,0.0
2021,4,13,lewis_hamilton,1:23.038,1.096
2021,4,13,charles_leclerc,1:23.839,3.940
2021,4,13,valtteri_bottas,1:23.988,5.047
2021,4,13,daniel_ricciardo,1:24.619,7.367
2021,4,13,sergio_perez,1:24.437,8.273
2021,4,13,esteban_ocon,1:25.014,10.308
2021,4,13,carlos_sainz,1:25.179,11.193
2021,4,13,lando_norris,1:25.244,12.724
2021,4,13,lance_stroll,1:25.574,13.977
2021,4,13,fernando_alonso,1:25.340,14.665
2021,4,13,sebastian_vettel,1:25.487,15.701
2021,4,13,pierre_gasly,1:25.730,16.480
2021,4,13,kimi_raikkonen,1:25.986,17.585
2021,4,13,george_russell,1:26.057,18.610
2021,4,13,mick_schumacher,1:26.496,20.151
2021,4,13,nicholas_latifi,1:26.425,20.693
2021,4,13,nikita_mazepin,1:27.042,22.490
2021,4,13,antonio_giovinazzi,1:24.908,25.369
2021,4,14,max_verstappen,1:23.155,0.0
2021,4,14,lewis_hamilton,1:23.180,1.121
2021,4,14,charles_leclerc,1:23.846,4.631
2021,4,14,valtteri_bottas,1:23.881,5.773
2021,4,14,daniel_ricciardo,1:24.666,8.878
2021,4,14,sergio_perez,1:25.046,10.164
2021,4,14,esteban_ocon,1:24.952,12.105
2021,4,14,carlos_sainz,1:24.727,12.765
2021,4,14,lando_norris,1:25.485,15.054
2021,4,14,lance_stroll,1:25.265,16.087
2021,4,14,fernando_alonso,1:25.556,17.066
2021,4,14,sebastian_vettel,1:25.315,17.861
2021,4,14,pierre_gasly,1:25.350,18.675
2021,4,14,kimi_raikkonen,1:25.503,19.933
2021,4,14,george_russell,1:25.749,21.204
2021,4,14,mick_schumacher,1:26.657,23.653
2021,4,14,nicholas_latifi,1:26.592,24.130
2021,4,14,nikita_mazepin,1:27.211,26.546
2021,4,14,antonio_giovinazzi,1:25.239,27.453
2021,4,15,max_verstappen,1:23.152,0.0
2021,4,15,lewis_hamilton,1:23.309,1.278
2021,4,15,charles_leclerc,1:23.786,5.265
2021,4,15,valtteri_bottas,1:24.035,6.656
2021,4,15,daniel_ricciardo,1:24.923,10.649
2021,4,15,sergio_perez,1:24.989,12.001
2021,4,15,esteban_ocon,1:24.906,13.859
2021,4,15,carlos_sainz,1:25.321,14.934
2021,4,15,lando_norris,1:25.077,16.979
2021,4,15,lance_stroll,1:25.326,18.261
2021,4,15,fernando_alonso,1:25.459,19.373
2021,4,15,sebastian_vettel,1:25.604,20.313
2021,4,15,pierre_gasly,1:25.588,21.111
2021,4,15,kimi_raikkonen,1:25.589,22.370
2021,4,15,george_russell,1:25.522,23.574
2021,4,15,nicholas_latifi,1:25.714,26.692
2021,4,15,mick_schumacher,1:27.827,28.328
2021,4,15,nikita_mazepin,1:26.891,30.285
2021,4,15,antonio_giovinazzi,1:26.395,30.696
2021,4,16,max_verstappen,1:23.515,0.0
2021,4,16,lewis_hamilton,1:23.250,1.013
2021,4,16,charles_leclerc,1:23.890,5.640
2021,4,16,valtteri_bottas,1:23.898,7.039
2021,4,16,daniel_ricciardo,1:24.705,11.839
2021,4,16,sergio_perez,1:24.563,13.049
2021,4,16,esteban_ocon,1:24.954,15.298
2021,4,16,carlos_sainz,1:24.988,16.407
2021,4,16,lando_norris,1:25.052,18.516
2021,4,16,lance_stroll,1:25.512,20.258
2021,4,16,fernando_alonso,1:25.438,21.296
2021,4,16,sebastian_vettel,1:25.476,22.274
2021,4,16,pierre_gasly,1:25.450,23.046
2021,4,16,kimi_raikkonen,1:25.541,24.396
2021,4,16,george_russell,1:25.845,25.904
2021,4,16,nicholas_latifi,1:25.442,28.619
2021,4,16,mick_schumacher,1:26.352,31.165
2021,4,16,antonio_giovinazzi,1:24.931,32.112
2021,4,16,nikita_mazepin,1:27.647,34.417
2021,4,17,max_verstappen,1:23.263,0.0
2021,4,17,lewis_hamilton,1:23.467,1.217
2021,4,17,charles_leclerc,1:23.742,6.119
2021,4,17,valtteri_bottas,1:23.731,7.507
2021,4,17,daniel_ricciardo,1:24.491,13.067
2021,4,17,sergio_perez,1:24.530,14.316
2021,4,17,esteban_ocon,1:24.623,16.658
2021,4,17,carlos_sainz,1:24.888,18.032
2021,4,17,lando_norris,1:25.599,20.852
2021,4,17,lance_stroll,1:25.264,22.259
2021,4,17,fernando_alonso,1:25.157,23.190
2021,4,17,sebastian_vettel,1:24.956,23.967
2021,4,17,pierre_gasly,1:25.133,24.916
2021,4,17,kimi_raikkonen,1:25.463,26.596
2021,4,17,george_russell,1:25.212,27.853
2021,4,17,nicholas_latifi,1:25.419,30.775
2021,4,17,mick_schumacher,1:25.773,33.675
2021,4,17,antonio_giovinazzi,1:25.405,34.254
2021,4,17,nikita_mazepin,1:26.744,37.898
2021,4,18,max_verstappen,1:23.289,0.0
2021,4,18,lewis_hamilton,1:23.318,1.246
2021,4,18,charles_leclerc,1:23.758,6.588
2021,4,18,valtteri_bottas,1:23.736,7.954
2021,4,18,daniel_ricciardo,1:24.588,14.366
2021,4,18,sergio_perez,1:24.394,15.421
2021,4,18,esteban_ocon,1:24.886,18.255
2021,4,18,carlos_sainz,1:24.872,19.615
2021,4,18,lando_norris,1:25.179,22.742
2021,4,18,lance_stroll,1:25.282,24.252
2021,4,18,fernando_alonso,1:25.634,25.535
2021,4,18,sebastian_vettel,1:25.695,26.373
2021,4,18,kimi_raikkonen,1:25.485,28.792
2021,4,18,george_russell,1:25.455,30.019
2021,4,18,pierre_gasly,1:28.954,PIT
2021,4,18,nicholas_latifi,1:25.560,33.046
2021,4,18,antonio_giovinazzi,1:24.888,35.853
2021,4,18,mick_schumacher,1:27.943,38.329
2021,4,18,nikita_mazepin,1:26.881,41.490
2021,4,19,max_verstappen,1:23.317,0.0
2021,4,19,lewis_hamilton,1:23.407,1.336
2021,4,19,charles_leclerc,1:23.821,7.092
2021,4,19,valtteri_bottas,1:23.699,8.336
2021,4,19,daniel_ricciardo,1:24.479,15.528
2021,4,19,sergio_perez,1:24.514,16.618
2021,4,19,esteban_ocon,1:24.729,19.667
2021,4,19,carlos_sainz,1:24.768,21.066
2021,4,19,lando_norris,1:24.615,24.040
2021,4,19,lance_stroll,1:25.041,25.976
2021,4,19,fernando_alonso,1:25.195,27.413
2021,4,19,sebastian_vettel,1:25.349,28.405
2021,4,19,kimi_raikkonen,1:25.171,30.646
2021,4,19,george_russell,1:25.448,32.150
2021,4,19,nicholas_latifi,1:25.349,35.078
2021,4,19,antonio_giovinazzi,1:25.042,37.578
2021,4,19,mick_schumacher,1:26.159,41.171
2021,4,19,nikita_mazepin,1:26.627,44.800
2021,4,19,pierre_gasly,1:47.357,54.621
2021,4,20,max_verstappen,1:23.362,0.0
2021,4,20,lewis_hamilton,1:23.559,1.533
2021,4,20,charles_leclerc,1:23.963,7.693
2021,4,20,valtteri_bottas,1:23.840,8.814
2021,4,20,daniel_ricciardo,1:24.436,16.602
2021,4,20,sergio_perez,1:24.512,17.768
2021,4,20,esteban_ocon,1:25.167,21.472
2021,4,20,carlos_sainz,1:25.154,22.858
2021,4,20,lando_norris,1:24.485,25.163
2021,4,20,lance_stroll,1:25.219,27.833
2021,4,20,fernando_alonso,1:25.331,29.382
2021,4,20,sebastian_vettel,1:25.545,30.588
2021,4,20,kimi_raikkonen,1:25.447,32.731
2021,4,20,george_russell,1:25.712,34.500
2021,4,20,nicholas_latifi,1:25.497,37.213
2021,4,20,antonio_giovinazzi,1:25.269,39.485
2021,4,20,mick_schumacher,1:25.978,43.787
2021,4,20,nikita_mazepin,1:26.548,47.986
2021,4,20,pierre_gasly,1:23.081,54.340
2021,4,21,max_verstappen,1:23.460,0.0
2021,4,21,lewis_hamilton,1:23.167,1.240
2021,4,21,charles_leclerc,1:23.834,8.067
2021,4,21,valtteri_bottas,1:23.837,9.191
2021,4,21,daniel_ricciardo,1:24.643,17.785
2021,4,21,sergio_perez,1:24.723,19.031
2021,4,21,esteban_ocon,1:25.228,23.240
2021,4,21,carlos_sainz,1:24.977,24.375
2021,4,21,lando_norris,1:24.792,26.495
2021,4,21,lance_stroll,1:25.119,29.492
2021,4,21,fernando_alonso,1:28.466,PIT
2021,4,21,kimi_raikkonen,1:25.123,34.394
2021,4,21,sebastian_vettel,1:28.530,PIT
2021,4,21,george_russell,1:25.679,36.719
2021,4,21,nicholas_latifi,1:25.557,39.310
2021,4,21,antonio_giovinazzi,1:25.288,41.313
2021,4,21,mick_schumacher,1:26.076,46.403
2021,4,21,nikita_mazepin,1:26.782,51.308
2021,4,21,pierre_gasly,1:23.046,53.926
2021,4,22,max_verstappen,1:23.513,0.0
2021,4,22,lewis_hamilton,1:23.323,1.050
2021,4,22,charles_leclerc,1:24.105,8.659
2021,4,22,valtteri_bottas,1:24.151,9.829
2021,4,22,daniel_ricciardo,1:24.769,19.041
2021,4,22,sergio_perez,1:24.764,20.282
2021,4,22,esteban_ocon,1:25.145,24.872
2021,4,22,lando_norris,1:24.783,27.765
2021,4,22,carlos_sainz,1:28.620,PIT
2021,4,22,lance_stroll,1:28.864,PIT
2021,4,22,kimi_raikkonen,1:24.940,35.821
2021,4,22,george_russell,1:25.048,38.254
2021,4,22,nicholas_latifi,1:25.596,41.393
2021,4,22,antonio_giovinazzi,1:25.261,43.061
2021,4,22,mick_schumacher,1:26.300,49.190
2021,4,22,fernando_alonso,1:42.352,53.227
2021,4,22,pierre_gasly,1:25.942,56.355
2021,4,22,sebastian_vettel,1:44.529,56.674
2021,4,22,nikita_mazepin,1:31.969,PIT
2021,4,23,max_verstappen,1:23.729,0.0
2021,4,23,lewis_hamilton,1:23.576,0.897
2021,4,23,charles_leclerc,1:24.275,9.205
2021,4,23,valtteri_bottas,1:27.743,PIT
2021,4,23,daniel_ricciardo,1:24.514,19.826
2021,4,23,sergio_perez,1:24.545,21.098
2021,4,23,esteban_ocon,1:28.110,PIT
2021,4,23,lando_norris,1:27.125,PIT
2021,4,23,kimi_raikkonen,1:24.769,36.861
2021,4,23,george_russell,1:25.104,39.629
2021,4,23,nicholas_latifi,1:25.292,42.956
2021,4,23,antonio_giovinazzi,1:24.996,44.328
2021,4,23,carlos_sainz,1:40.926,46.679
2021,4,23,lance_stroll,1:41.265,52.379
2021,4,23,fernando_alonso,1:23.886,53.384
2021,4,23,mick_schumacher,1:29.741,PIT
2021,4,23,sebastian_vettel,1:23.247,56.192
2021,4,23,pierre_gasly,1:24.718,57.344
2021,4,23,nikita_mazepin,1:46.885,82.920
2021,4,24,lewis_hamilton,1:24.510,0.0
2021,4,24,max_verstappen,1:28.038,PIT
2021,4,24,charles_leclerc,1:24.170,7.968
2021,4,24,daniel_ricciardo,1:24.547,18.966
2021,4,24,sergio_perez,1:24.527,20.218
2021,4,24,valtteri_bottas,1:40.129,28.565
2021,4,24,kimi_raikkonen,1:24.991,36.445
2021,4,24,george_russell,1:25.086,39.308
2021,4,24,nicholas_latifi,1:25.385,42.934
2021,4,24,antonio_giovinazzi,1:25.431,44.352
2021,4,24,carlos_sainz,1:23.991,45.263
2021,4,24,esteban_ocon,1:43.206,47.052
2021,4,24,lando_norris,1:43.909,49.663
2021,4,24,lance_stroll,1:23.832,50.804
2021,4,24,fernando_alonso,1:23.858,51.835
2021,4,24,sebastian_vettel,1:23.523,54.308
2021,4,24,pierre_gasly,1:23.853,55.790
2021,4,24,mick_schumacher,1:46.559,76.354
2021,4,24,nikita_mazepin,1:24.384,81.897
2021,4,25,lewis_hamilton,1:23.284,0.0
2021,4,25,charles_leclerc,1:24.227,8.911
2021,4,25,max_verstappen,1:41.545,20.892
2021,4,25,sergio_perez,1:25.924,22.858
2021,4,25,daniel_ricciardo,1:27.870,PIT
2021,4,25,valtteri_bottas,1:21.993,27.274
2021,4,25,kimi_raikkonen,1:24.725,37.886
2021,4,25,george_russell,1:24.691,40.715
2021,4,25,nicholas_latifi,1:25.192,44.842
2021,4,25,antonio_giovinazzi,1:25.013,46.081
2021,4,25,carlos_sainz,1:24.501,46.480
2021,4,25,esteban_ocon,1:24.122,47.890
2021,4,25,lando_norris,1:24.378,50.757
2021,4,25,lance_stroll,1:24.484,52.004
2021,4,25,fernando_alonso,1:24.705,53.256
2021,4,25,sebastian_vettel,1:23.788,54.812
2021,4,25,pierre_gasly,1:24.043,56.549
2021,4,25,mick_schumacher,1:24.244,77.314
2021,4,26,lewis_hamilton,1:23.664,0.0
2021,4,26,nikita_mazepin,1:26.761,1 LAP
2021,4,26,charles_leclerc,1:24.595,9.842
2021,4,26,max_verstappen,1:21.411,18.639
2021,4,26,sergio_perez,1:23.608,22.802
2021,4,26,valtteri_bottas,1:22.445,26.055
2021,4,26,kimi_raikkonen,1:24.788,39.010
2021,4,26,george_russell,1:24.705,41.756
2021,4,26,daniel_ricciardo,1:42.377,42.265
2021,4,26,nicholas_latifi,1:25.048,46.226
2021,4,26,carlos_sainz,1:23.835,46.651
2021,4,26,antonio_giovinazzi,1:26.182,48.599
2021,4,26,esteban_ocon,1:24.926,49.152
2021,4,26,lando_norris,1:24.395,51.488
2021,4,26,lance_stroll,1:24.230,52.570
2021,4,26,fernando_alonso,1:24.733,54.325
2021,4,26,sebastian_vettel,1:24.265,55.413
2021,4,26,pierre_gasly,1:24.139,57.024
2021,4,26,mick_schumacher,1:24.435,78.085
2021,4,27,lewis_hamilton,1:23.107,0.0
2021,4,27,nikita_mazepin,1:24.806,1 LAP
2021,4,27,charles_leclerc,1:24.519,11.254
2021,4,27,max_verstappen,1:22.171,17.703
2021,4,27,valtteri_bottas,1:22.408,25.356
2021,4,27,sergio_perez,1:26.984,PIT
2021,4,27,kimi_raikkonen,1:24.791,40.694
2021,4,27,daniel_ricciardo,1:23.073,42.231
2021,4,27,george_russell,1:25.994,44.643
2021,4,27,carlos_sainz,1:23.494,47.038
2021,4,27,esteban_ocon,1:23.980,50.025
2021,4,27,antonio_giovinazzi,1:26.851,52.343
2021,4,27,nicholas_latifi,1:29.626,PIT
2021,4,27,lando_norris,1:24.430,52.811
2021,4,27,lance_stroll,1:24.506,53.969
2021,4,27,fernando_alonso,1:24.418,55.636
2021,4,27,sebastian_vettel,1:24.316,56.622
2021,4,27,pierre_gasly,1:24.120,58.037
2021,4,27,mick_schumacher,1:24.419,79.397
2021,4,28,lewis_hamilton,1:27.030,0.0
2021,4,28,nikita_mazepin,1:24.844,1 LAP
2021,4,28,max_verstappen,1:22.258,12.931
2021,4,28,charles_leclerc,1:28.933,PIT
2021,4,28,valtteri_bottas,1:22.168,20.494
2021,4,28,kimi_raikkonen,1:24.391,38.055
2021,4,28,daniel_ricciardo,1:23.316,38.517
2021,4,28,sergio_perez,1:43.231,42.880
2021,4,28,carlos_sainz,1:23.792,43.800
2021,4,28,george_russell,1:27.780,PIT
2021,4,28,esteban_ocon,1:24.085,47.080
2021,4,28,lando_norris,1:24.127,49.908
2021,4,28,antonio_giovinazzi,1:26.595,51.908
2021,4,28,lance_stroll,1:25.375,52.314
2021,4,28,fernando_alonso,1:24.591,53.197
2021,4,28,sebastian_vettel,1:24.465,54.057
2021,4,28,pierre_gasly,1:24.259,55.266
2021,4,28,nicholas_latifi,1:42.425,68.140
2021,4,28,mick_schumacher,1:24.372,76.739
2021,4,28,nikita_mazepin,1:24.862,86.085
2021,4,29,max_verstappen,1:22.446,0.0
2021,4,29,lewis_hamilton,1:40.943,5.566
2021,4,29,valtteri_bottas,1:22.572,7.689
2021,4,29,charles_leclerc,1:41.185,18.965
2021,4,29,daniel_ricciardo,1:24.012,27.152
2021,4,29,kimi_raikkonen,1:26.309,28.987
2021,4,29,sergio_perez,1:21.962,29.465
2021,4,29,carlos_sainz,1:23.134,31.557
2021,4,29,esteban_ocon,1:23.955,35.658
2021,4,29,lando_norris,1:24.308,38.839
2021,4,29,lance_stroll,1:23.798,40.735
2021,4,29,antonio_giovinazzi,1:26.400,42.931
2021,4,29,fernando_alonso,1:25.604,43.424
2021,4,29,sebastian_vettel,1:25.473,44.153
2021,4,29,pierre_gasly,1:24.941,44.830
2021,4,29,george_russell,1:41.012,51.028
2021,4,29,nicholas_latifi,1:24.290,57.053
2021,4,29,mick_schumacher,1:23.989,65.351
2021,4,29,nikita_mazepin,1:24.754,75.462
2021,4,30,max_verstappen,1:22.621,0.0
2021,4,30,lewis_hamilton,1:21.276,4.221
2021,4,30,valtteri_bottas,1:22.456,7.524
2021,4,30,charles_leclerc,1:22.775,19.119
2021,4,30,daniel_ricciardo,1:23.545,28.076
2021,4,30,sergio_perez,1:22.141,28.985
2021,4,30,kimi_raikkonen,1:26.038,32.404
2021,4,30,carlos_sainz,1:23.889,32.825
2021,4,30,esteban_ocon,1:24.226,37.263
2021,4,30,lando_norris,1:24.379,40.597
2021,4,30,lance_stroll,1:24.453,42.567
2021,4,30,fernando_alonso,1:24.274,45.077
2021,4,30,sebastian_vettel,1:25.212,46.744
2021,4,30,antonio_giovinazzi,1:28.134,48.444
2021,4,30,pierre_gasly,1:26.682,48.891
2021,4,30,george_russell,1:23.208,51.615
2021,4,30,nicholas_latifi,1:24.058,58.490
2021,4,30,mick_schumacher,1:23.959,66.689
2021,4,30,nikita_mazepin,1:24.830,77.671
2021,4,31,max_verstappen,1:22.714,0.0
2021,4,31,lewis_hamilton,1:21.204,2.711
2021,4,31,valtteri_bottas,1:22.391,7.201
2021,4,31,charles_leclerc,1:22.799,19.204
2021,4,31,daniel_ricciardo,1:23.047,28.409
2021,4,31,sergio_perez,1:22.906,29.177
2021,4,31,carlos_sainz,1:22.476,32.587
2021,4,31,kimi_raikkonen,1:25.928,35.618
2021,4,31,esteban_ocon,1:23.873,38.422
2021,4,31,lando_norris,1:24.438,42.321
2021,4,31,lance_stroll,1:24.195,44.048
2021,4,31,fernando_alonso,1:24.089,46.452
2021,4,31,sebastian_vettel,1:24.277,48.307
2021,4,31,pierre_gasly,1:23.567,49.744
2021,4,31,antonio_giovinazzi,1:26.402,52.132
2021,4,31,george_russell,1:23.651,52.552
2021,4,31,nicholas_latifi,1:23.973,59.749
2021,4,31,mick_schumacher,1:24.029,68.004
2021,4,31,nikita_mazepin,1:25.107,80.064
2021,4,32,max_verstappen,1:22.456,0.0
2021,4,32,lewis_hamilton,1:21.403,1.658
2021,4,32,valtteri_bottas,1:22.263,7.008
2021,4,32,charles_leclerc,1:22.945,19.693
2021,4,32,daniel_ricciardo,1:23.140,29.093
2021,4,32,sergio_perez,1:23.181,29.902
2021,4,32,carlos_sainz,1:23.004,33.135
2021,4,32,kimi_raikkonen,1:25.187,38.349
2021,4,32,esteban_ocon,1:24.213,40.179
2021,4,32,lando_norris,1:24.053,43.918
2021,4,32,lance_stroll,1:24.228,45.820
2021,4,32,fernando_alonso,1:24.484,48.480
2021,4,32,sebastian_vettel,1:24.054,49.905
2021,4,32,pierre_gasly,1:23.816,51.104
2021,4,32,george_russell,1:23.631,53.727
2021,4,32,antonio_giovinazzi,1:26.408,56.084
2021,4,32,nicholas_latifi,1:24.008,61.301
2021,4,32,mick_schumacher,1:24.569,70.117
2021,4,33,max_verstappen,1:22.131,0.0
2021,4,33,lewis_hamilton,1:21.509,1.036
2021,4,33,nikita_mazepin,1:27.806,1 LAP
2021,4,33,valtteri_bottas,1:22.228,7.105
2021,4,33,charles_leclerc,1:22.710,20.272
2021,4,33,daniel_ricciardo,1:23.049,30.011
2021,4,33,sergio_perez,1:23.043,30.814
2021,4,33,carlos_sainz,1:22.956,33.960
2021,4,33,kimi_raikkonen,1:24.913,41.131
2021,4,33,esteban_ocon,1:24.326,42.374
2021,4,33,lando_norris,1:24.080,45.867
2021,4,33,lance_stroll,1:23.989,47.678
2021,4,33,fernando_alonso,1:24.187,50.536
2021,4,33,sebastian_vettel,1:24.321,52.095
2021,4,33,pierre_gasly,1:24.030,53.003
2021,4,33,george_russell,1:23.614,55.210
2021,4,33,antonio_giovinazzi,1:25.302,59.255
